DATEPRD,NPD_WELL_BORE_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DP_TUBING,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
2009-03-19,Well-C1,24.0,255.19799854166664,162.67290520833333,92.52509333333332,79.31202916666666,59.78771520833333,3976.45,556637.7,34.22
2009-03-20,Well-C1,24.0,249.8079486803968,161.57985087574673,88.22809780465009,79.33616019057611,55.46559358334889,4539.29,633353.27,37.01
2009-03-21,Well-C1,24.0,249.006763125,161.426600625,87.5801625,80.99018833333334,54.705250625,4427.82,618792.43,37.07
2009-03-22,Well-C1,24.0,246.7393277083333,160.76691583333334,85.972411875,80.583629375,53.06793395833333,4433.69,618703.76,34.73
2009-03-23,Well-C1,24.0,244.06543166666663,160.19527104166667,83.870160625,80.392058125,50.870339375,4490.24,615693.19,33.39
2009-03-24,Well-C1,24.0,242.6774577083333,159.25715875,83.42029895833333,79.94175041666666,50.53880229166667,4379.47,611263.11,207.66
2009-03-25,Well-C1,3.69167,244.29554346393363,158.48698222021468,85.80856124371897,76.52092532049181,53.25011303350515,505.63,72083.06,7.34
2009-03-30,Well-C1,4.475,261.91018001291616,167.09945332565363,94.81072668726256,25.90433612118436,67.23994531517319,155.26,18731.26,0.0
2009-03-31,Well-C1,24.0,247.088315625,158.98367541666667,88.10464020833334,74.81581854166667,55.591448125,3650.9,531195.56,31.46
2009-04-01,Well-C1,24.0,246.18973208333333,158.46774708333334,87.721985,76.91320270833333,55.33950291666667,3515.99,497247.67,32.39
2009-04-02,Well-C1,24.0,244.240213125,158.48484125,85.755371875,78.127053125,53.21266604166666,3831.97,536264.98,33.0
2009-04-03,Well-C1,24.0,241.565635625,158.64079750000002,82.924838125,78.758338125,50.12854229166667,4211.6,594143.35,37.78
2009-04-04,Well-C1,24.0,142.19539375,59.92950416666667,82.26588958333333,79.01730354166666,49.44429020833334,4266.19,603057.78,39.67
2009-04-05,Well-C1,22.19167,0.0,81.85864155290251,81.85864155290251,78.89027411638692,49.16796578759507,3873.72,547078.74,33.73
2009-04-08,Well-C1,18.69167,238.77929690149145,157.36873874697125,81.41055815452017,71.64145441347938,48.93011470293986,2903.01,402186.22,6.67
2009-04-09,Well-C1,15.58334,156.70460375223155,74.24205929103773,82.46254446119381,71.9922475919668,50.46359371825295,2094.72,291446.14,2.62
2009-04-10,Well-C1,0.80833,0.0,86.93054830329197,86.93054830329197,73.89180923830614,54.3522184549627,50.65,7190.41,0.05
2009-04-12,Well-C1,13.85833,0.0,79.38595736506491,79.38595736506491,71.228732984768,47.09102237053816,2063.32,286054.45,3.05
2009-04-13,Well-C1,24.0,0.0,77.48749916666667,77.48749916666667,78.89069145833334,44.83672916666666,3941.13,540977.58,7.7
2009-04-14,Well-C1,24.0,0.0,76.39833479166667,76.39833479166667,79.57044479166667,43.701660625,3975.77,543293.15,2.65
2009-04-15,Well-C1,4.475,0.0,76.65353581760894,76.65353581760894,79.60404052677093,44.06215748060336,651.67,95907.56,0.27
2009-04-16,Well-C1,17.525,126.43825649072753,49.45505973849357,76.98319675223395,70.60123686369758,44.686934870887306,2452.26,337254.14,1.42
2009-04-17,Well-C1,24.0,227.8871570833333,154.01836645833333,73.868790625,78.30510916666667,41.10793375,4018.0,544108.28,2.66
2009-04-18,Well-C1,10.47499,230.89744401500144,155.60519869035676,75.2922453246447,72.27905055602919,42.90262491547009,1417.68,195564.93,0.64
2009-04-19,Well-C1,3.19167,238.3915678973077,157.56424967656432,80.82731822074338,49.80040344180319,49.86680962530588,217.49,30334.9,0.08
2009-04-20,Well-C1,24.0,161.16830916666666,88.81020729166669,72.358101875,78.24900145833334,39.642989791666665,3990.32,539753.59,2.5
2009-04-21,Well-C1,24.0,223.6873595833333,153.20818291666666,70.47917666666666,75.59667895833333,37.68213541666667,4074.51,549278.23,2.76
2009-04-22,Well-C1,22.83334,228.3243316021353,152.75882170255863,75.56550989957667,74.663254073101,43.12955692940674,2868.86,396006.07,6.65
2009-04-23,Well-C1,24.0,222.0680164583333,152.53997541666666,69.52804104166667,77.38265833333334,36.66299791666667,4074.46,550962.02,2.9
2009-04-24,Well-C1,24.0,220.98658770833333,152.34403625,68.64255145833333,75.049100625,35.796742916666666,4092.66,551400.92,3.16
2009-04-25,Well-C1,24.0,220.1660089583333,152.00118666666663,68.16482229166667,74.826539375,35.32154333333333,4090.03,552159.1,3.38
2009-04-26,Well-C1,24.0,219.44362104166663,151.679409375,67.76421166666667,76.14300666666666,34.913850208333336,4103.63,551448.45,3.03
2009-04-27,Well-C1,24.0,219.075891875,151.37038520833335,67.70550666666666,74.906633125,34.896559375,4054.31,546555.88,3.88
2009-04-28,Well-C1,24.0,218.82024319148937,151.1846104255319,67.63563276595745,77.01867553191491,34.80858170212766,4021.8,542607.01,7.65
2009-04-29,Well-C1,24.0,218.58343,151.10224875,67.48118125,77.344151875,34.64454895833333,4052.58,547817.04,3.1
2009-04-30,Well-C1,24.0,218.59270319148936,151.12924978723404,67.46345340425532,77.78387872340427,34.635101914893625,4035.73,546557.59,3.08
2009-05-01,Well-C1,24.0,218.6940325,151.43403145833332,67.26000104166667,75.58576979166666,34.424289791666666,4081.53,550609.59,2.92
2009-05-02,Well-C1,24.0,218.8440070833333,151.3494691666667,67.49453791666667,77.75817333333333,34.62566041666667,4066.61,550195.52,2.5
2009-05-03,Well-C1,24.0,218.82599854166668,151.49312854166666,67.33287,77.772025625,34.43713958333333,4081.26,552464.51,3.14
2009-05-04,Well-C1,2.30833,222.4733162267527,151.31695114623992,71.15636508051276,76.73359133395138,38.71566360065502,412.42,51425.66,0.28
2009-05-06,Well-C1,20.69167,224.9400850044148,153.1360799271929,71.8040050772219,70.19747997402337,39.7553343772494,3306.81,448561.02,2.22
2009-05-07,Well-C1,23.66667,222.9827514786322,152.16282464023456,70.81992683839762,75.99547881313678,37.979405964248464,3702.99,527302.52,14.42
2009-05-08,Well-C1,24.0,221.78616875,152.490038125,69.296130625,75.53520583333334,36.45268041666667,4081.41,549963.51,12.03
2009-05-09,Well-C1,24.0,223.1032664583333,152.443904375,70.65936208333333,76.07902208333333,37.94333291666667,3931.18,539574.28,11.08
2009-05-10,Well-C1,24.0,221.83743375,152.80681416666667,69.03061958333333,78.94921791666667,36.07558,4150.8,562721.49,2.9
2009-05-11,Well-C1,24.0,131.50938291666668,63.53925083333333,67.97013208333334,80.12254458333334,34.85446520833333,4241.75,575312.38,18.76
2009-05-12,Well-C1,24.0,221.37963520833333,153.22500041666666,68.15463479166667,80.51007645833333,35.03525208333333,4239.18,577434.28,20.87
2009-05-13,Well-C1,24.0,221.8155033333333,153.442323125,68.37318020833334,80.64595041666666,35.240141875,4197.86,574295.9,14.92
2009-05-14,Well-C1,24.0,222.22633875,153.78200604166668,68.44433270833333,79.99961,35.292248125,4211.25,576830.95,104.06
2009-05-15,Well-C1,24.0,222.63194166666668,154.17022395833334,68.46171770833334,77.96134333333333,35.31058958333333,4233.1,581687.19,84.31
2009-05-16,Well-C1,24.0,222.99936729166663,154.261685,68.73768229166667,77.50533520833334,35.581226875,4237.94,583860.51,104.19
2009-05-17,Well-C1,24.0,223.1010702083333,154.58998291666666,68.51108729166667,75.12216604166667,35.36398166666667,4244.23,585468.54,104.3
2009-05-18,Well-C1,24.0,223.2921725,154.63930958333333,68.65286291666666,78.64054333333333,35.49874875,3759.11,519316.88,127.1
2009-05-19,Well-C1,24.0,223.37083229166663,154.79146729166666,68.579365,79.49497895833333,35.43884645833333,3967.32,548750.04,110.41
2009-05-20,Well-C1,24.0,223.581745625,155.00404979166666,68.57769583333334,80.52795833333333,35.438415416666665,3972.97,548982.34,148.53
2009-05-21,Well-C1,24.0,223.789333125,155.309765,68.479568125,80.94447166666667,35.317111041666664,3994.95,550388.29,153.09
2009-05-22,Well-C1,24.0,223.49512125,155.73165104166668,67.76347020833333,81.67156333333334,34.495436875,4063.22,557964.5,190.35
2009-05-23,Well-C1,24.0,223.556181875,156.21049666666667,67.34568520833334,81.596814375,34.04405020833333,4123.37,565775.96,192.65
2009-05-24,Well-C1,24.0,223.96805,156.539793125,67.428256875,81.36145083333334,34.13432708333333,4136.45,567519.04,208.58
2009-05-25,Well-C1,24.0,225.1859108333333,156.76827,68.41764083333334,80.74812083333333,35.24128979166667,4030.16,554095.56,219.01
2009-05-26,Well-C1,24.0,225.6182689583333,157.17115958333332,68.447109375,79.74271354166666,35.30072125,4024.79,552634.43,230.64
2009-05-27,Well-C1,24.0,226.01568354166668,157.377558125,68.63812541666667,80.521449375,35.510847291666664,4028.53,553345.93,259.77
2009-05-28,Well-C1,24.0,226.489223125,157.67623854166666,68.81298458333333,81.61455645833334,35.773415416666666,4023.55,553235.27,287.96
2009-05-29,Well-C1,24.0,229.91302270833333,157.566890625,72.34613208333333,79.15520291666667,39.720667916666656,3653.89,522179.16,252.35
2009-05-30,Well-C1,24.0,230.22538354166667,157.225119375,73.00026416666667,80.52630041666667,40.52646875,3496.61,482178.75,279.22
2009-05-31,Well-C1,24.0,229.73503166666663,157.09201708333333,72.64301458333334,81.46098833333333,40.164086875,3479.8,480474.83,277.49
2009-06-01,Well-C1,24.0,229.2729775,156.89776041666667,72.37521708333334,81.75268270833334,39.88052125,3442.3,475742.46,278.73
2009-06-02,Well-C1,24.0,229.25574895833333,156.94702270833332,72.30872625,81.271741875,39.84205541666667,3413.78,470984.55,128.49
2009-06-03,Well-C1,24.0,228.67671291666667,156.88558500000002,71.79112791666667,78.62276229166666,39.354152291666665,2994.6,409045.34,186.7
2009-06-04,Well-C1,24.0,227.83973791666668,156.46035854166666,71.379379375,80.32588583333333,38.96373833333333,3352.53,456955.83,104.45
2009-06-05,Well-C1,24.0,226.27440604166668,156.24696958333334,70.02743645833333,81.06613041666667,37.51534604166667,3369.57,460247.78,79.52
2009-06-06,Well-C1,21.64999,228.89151142730785,156.57287967170424,72.31863175560358,75.90847184305859,40.58562339609857,2702.0,368496.38,99.3
2009-06-07,Well-C1,24.0,224.9134189583333,155.84817625,69.06524270833333,79.584600625,36.364485625,3439.9,459880.12,177.73
2009-06-08,Well-C1,24.0,222.90287104166663,155.498705,67.40416604166667,81.25900229166666,34.660793958333336,3497.78,469527.14,109.23
2009-06-09,Well-C1,24.0,222.306020625,155.072986875,67.23303375,81.45102729166666,34.561794791666664,3443.71,467107.5,18.74
2009-06-10,Well-C1,24.0,221.035030625,154.72419208333332,66.31083854166667,81.472134375,33.69172958333333,3451.46,465749.31,18.77
2009-06-11,Well-C1,22.66666,222.9358080049024,154.68193741198306,68.2538705929193,78.75803264866106,35.74464026117655,3108.44,436855.72,17.69
2009-06-12,Well-C1,24.0,219.34035604166667,154.35213270833333,64.98822333333334,81.22881104166666,32.37598145833333,3768.1,527805.4,21.4
2009-06-13,Well-C1,22.33333,221.26215730441453,154.19037526410082,67.07178204031374,79.43782927871035,34.58998285216311,3178.3,450332.7,17.95
2009-06-14,Well-C1,11.64167,218.77395412997447,154.20590743936222,64.56804669061226,81.30087305660614,31.96241497005155,1760.34,249065.38,12.02
2009-06-15,Well-C1,13.60833,204.8916931761649,135.39057621618522,69.50111695997965,72.8372031195966,37.50220269049178,1724.89,248079.85,12.74
2009-06-16,Well-C1,24.0,220.69943791666665,152.3869658333333,68.31247208333333,79.88503875,36.01268145833333,3145.29,445722.63,287.17
2009-06-17,Well-C1,24.0,219.02184229166667,152.24621375,66.77562854166666,78.50231583333333,34.413164375,3483.91,487515.35,349.17
2009-06-18,Well-C1,24.0,216.927236875,151.980754375,64.9464825,79.81481708333334,32.46535,3494.02,498257.23,435.69
2009-06-19,Well-C1,24.0,215.26922833333333,151.831781875,63.43744645833333,80.631546875,30.84672875,3560.14,510798.71,378.9
2009-06-20,Well-C1,24.0,211.85529,151.852521875,60.002768125,81.48809333333334,27.198500625,3745.56,535961.19,336.28
2009-06-21,Well-C1,24.0,219.31746354166663,151.3752639583333,67.94219958333333,79.89643604166666,35.90770166666667,2777.63,397796.78,272.45
2009-06-22,Well-C1,24.0,219.063423125,151.39300958333334,67.67041354166666,79.465075,35.638188125,2774.05,398807.86,268.44
2009-06-23,Well-C1,24.0,218.98811166666667,151.4138475,67.57426416666667,80.03957208333334,35.572959166666664,2807.65,403348.17,317.03
2009-06-24,Well-C1,24.0,219.02638708333333,151.44061979166668,67.58576729166667,79.97361541666666,35.615632708333344,2811.94,403666.11,278.82
2009-06-25,Well-C1,24.0,223.2576308333333,151.87121604166666,71.38641479166667,77.83166416666667,39.824645625,2454.11,351874.86,236.93
2009-06-26,Well-C1,24.0,228.58117479166663,152.345169375,76.23600541666667,75.18742770833333,45.036331875,1854.16,268924.1,171.03
2009-06-27,Well-C1,24.0,228.7405883333333,152.31141875,76.42916958333333,74.74263104166667,45.21250541666666,1774.82,256988.73,284.01
2009-06-28,Well-C1,24.0,228.92045479166663,152.38515,76.53530479166666,75.71439979166666,45.28166770833333,1755.46,253941.55,256.61
2009-06-29,Well-C1,24.0,228.98714916666663,152.358604375,76.62854479166667,76.34989375,45.358238125,1786.06,256678.7,242.23
2009-06-30,Well-C1,24.0,229.200885,152.40925854166667,76.79162645833334,76.48950458333333,45.52338520833333,1781.53,255723.68,332.96
2009-07-01,Well-C1,24.0,229.31283229166667,152.49098041666667,76.821851875,76.21700208333333,45.57002604166666,1787.32,257149.64,342.64
2009-07-02,Well-C1,24.0,229.5218370833333,152.541479375,76.98035770833333,76.148848125,45.72725916666667,1770.55,254537.61,340.75
2009-07-03,Well-C1,24.0,229.59433354166663,152.51010145833334,77.08423208333333,76.51416354166666,45.82499270833333,1756.69,252233.01,338.38
2009-07-04,Well-C1,24.0,229.4962852083333,152.48046166666666,77.01582354166666,76.44676104166666,45.737508958333336,1756.3,251549.54,341.62
2009-07-05,Well-C1,24.0,229.5835414583333,152.52186854166666,77.06167291666667,76.06453708333333,45.78406125,1750.5,251352.27,336.16
2009-07-06,Well-C1,24.0,229.6004570833333,152.53055666666666,77.06990041666667,76.3817325,45.77388083333334,2178.86,316747.31,124.86
2009-07-07,Well-C1,24.0,229.5527545833333,152.546891875,77.00586270833334,76.14089,45.68453333333333,2189.44,317360.89,156.82
2009-07-08,Well-C1,24.0,229.71382645833333,152.66770270833334,77.04612375,74.56497145833333,46.091419375,1982.23,277388.46,104.12
2009-07-09,Well-C1,24.0,229.78460291666667,152.72704895833334,77.05755395833333,74.17241125,45.795623125,1983.9,277770.45,100.16
2009-07-10,Well-C1,24.0,229.85027125,152.767915625,77.082355625,74.228369375,49.493028125,1971.71,276018.34,104.17
2009-07-11,Well-C1,24.0,229.87537541666663,152.79755666666668,77.07781875,74.551700625,45.66345979166667,1973.72,275823.13,103.48
2009-07-12,Well-C1,24.0,229.598443125,152.68396416666667,76.91447895833333,74.60827458333333,45.45643354166667,1990.32,278743.97,105.87
2009-07-13,Well-C1,24.0,228.476613125,152.55653645833334,75.92007666666667,75.624261875,44.38594395833334,2068.62,287801.88,110.54
2009-07-14,Well-C1,24.0,228.3948689583333,152.64787125,75.74699770833334,74.917685625,44.22898916666666,2058.71,286738.38,110.06
2009-07-15,Well-C1,24.0,228.52941854166667,152.72067125,75.80874729166666,75.18823520833334,44.325418125,2031.15,282734.85,108.66
2009-07-16,Well-C1,24.0,228.4507908333333,152.64789395833333,75.802896875,76.436853125,44.2914875,2021.41,280486.36,100.82
2009-07-17,Well-C1,24.0,228.39581291666667,152.77753375,75.61827916666667,75.92388895833334,44.332354375,2032.92,285473.28,85.5
2009-07-18,Well-C1,24.0,228.99338916666667,153.21664458333333,75.77674458333334,75.40449333333333,45.001197708333336,1998.43,229295.82,113.47
2009-07-19,Well-C1,22.16666,229.909331472008,153.8246638476162,76.08466762439177,74.54368397198314,44.76205107668001,1725.31,237547.48,140.25
2009-07-20,Well-C1,24.0,228.34033916666667,153.76284458333333,74.57749458333333,77.29164729166666,43.06889333333334,2225.2,310831.78,331.44
2009-07-21,Well-C1,24.0,228.645029375,154.15319520833333,74.49183416666666,78.76602770833334,42.76998708333333,2373.34,334257.82,319.12
2009-07-22,Well-C1,24.0,229.73504104166668,154.73209375,75.00294729166667,76.764150625,43.308203125,2374.05,335557.65,268.02
2009-07-23,Well-C1,24.0,231.2049133333333,155.25979020833333,75.945123125,77.526903125,44.2647725,2332.24,330319.48,305.09
2009-07-24,Well-C1,24.0,233.23473625,155.86420083333334,77.37053541666667,77.145659375,45.75464458333333,2243.58,318234.69,332.63
2009-07-25,Well-C1,24.0,233.1976882978724,156.13522893617022,77.06245936170212,78.59380872340425,45.374549148936175,2334.32,330839.25,335.32
2009-07-26,Well-C1,24.0,234.56718250000003,156.700431875,77.866750625,78.42433208333334,46.213895,2322.56,330488.82,336.99
2009-07-27,Well-C1,24.0,235.85203916666663,157.24655958333332,78.60547958333333,77.71062083333334,46.90212979166667,2292.32,325504.85,339.9
2009-07-28,Well-C1,24.0,236.39204666666663,157.68551520833333,78.70653145833333,78.28298395833333,46.54510729166667,2345.61,334205.26,238.1
2009-07-29,Well-C1,24.0,237.6413633333333,158.24446770833333,79.396895625,77.19795625,47.25245666666667,2337.6,333966.83,240.4
2009-07-30,Well-C1,24.0,238.72715104166667,158.68588520833333,80.04126583333333,78.51144833333333,47.88276666666667,2338.0,334189.41,228.51
2009-07-31,Well-C1,24.0,239.5665227083333,159.12643083333333,80.440091875,79.40214354166666,48.289355,2324.91,332711.98,228.88
2009-08-01,Well-C1,24.0,240.30031083333333,159.50616333333338,80.7941475,77.37037958333333,48.64564875,2326.08,333956.28,231.08
2009-08-02,Well-C1,10.075,240.9854564516129,159.84392843672455,81.14152801488834,77.09787538461538,49.0133588337469,945.06,138806.89,91.77
2009-08-05,Well-C1,21.50834,236.24669229155296,162.54355231274474,73.70313997880822,76.07007166600955,41.01986979396829,3027.64,423443.82,353.62
2009-08-06,Well-C1,24.0,230.15366541666663,162.06647833333332,68.08718708333333,83.70714104166667,35.14874958333333,4270.99,593001.24,603.94
2009-08-07,Well-C1,22.90833,228.8254529524108,161.78886395399402,67.03658899841673,84.53161476342449,33.98410735567368,4265.29,591157.5,893.23
2009-08-08,Well-C1,18.84167,239.1052096558745,161.92796640504264,77.1772432508318,79.45409005495267,44.56163153365917,2058.02,300776.49,349.44
2009-08-09,Well-C1,24.0,222.92179375,162.25318916666666,60.66860458333333,85.51727166666667,27.10215604166667,4894.2,676198.46,759.55
2009-08-10,Well-C1,24.0,220.56966,162.27721541666668,58.29244458333334,85.70945583333334,24.61396,4998.82,689481.04,820.88
2009-08-11,Well-C1,24.0,224.2621095833333,161.34980375,62.91230583333334,86.023498125,29.73519583333333,4615.69,637879.27,750.85
2009-08-12,Well-C1,24.0,226.4936177083333,160.58296458333334,65.910653125,86.06269833333332,33.02219291666667,4301.84,595600.26,1296.3
2009-08-13,Well-C1,24.0,225.1874283333333,160.54504791666668,64.64238041666667,86.14982479166666,31.687293125,4369.42,603883.68,824.8
2009-08-14,Well-C1,24.0,224.547829375,160.35737479166667,64.19045458333333,85.92587729166668,31.272005416666666,4325.95,596886.66,822.84
2009-08-15,Well-C1,24.0,223.84129416666667,160.15200229166666,63.689291875,85.5506475,30.825491041666663,4260.78,590097.95,790.51
2009-08-16,Well-C1,24.0,223.95201916666667,160.38763291666666,63.56438625,84.688188125,30.69756958333333,4224.45,586837.65,817.1
2009-08-17,Well-C1,24.0,224.40322666666663,160.75713229166666,63.646094375,86.41105916666666,30.766307916666666,4232.84,587997.71,804.53
2009-08-18,Well-C1,24.0,224.817881875,161.11123166666667,63.70665020833334,86.15958875,30.839141875,4225.4,587934.37,786.5
2009-08-19,Well-C1,24.0,225.2718795833333,161.54859854166668,63.72328104166667,84.489603125,30.88209645833333,4225.22,588082.99,741.09
2009-08-20,Well-C1,24.0,225.512981875,161.84964020833334,63.66334166666667,84.46011604166667,30.78804395833333,4232.66,589375.1,785.26
2009-08-21,Well-C1,24.0,225.8772327083333,162.08536520833334,63.7918675,85.16708833333334,30.90089645833333,4231.89,588651.73,719.36
2009-08-22,Well-C1,24.0,226.17764083333333,162.311684375,63.865956458333336,85.72263958333333,30.974643125,4230.53,588015.65,780.1
2009-08-23,Well-C1,24.0,226.3607633333333,162.590381875,63.77038145833333,85.37059479166666,30.901118541666666,4227.74,588195.93,762.39
2009-08-24,Well-C1,24.0,226.3909395833333,162.88876208333338,63.5021775,85.16771979166667,30.60745916666667,4243.95,590541.2,787.57
2009-08-25,Well-C1,24.0,225.20279270833333,163.34915270833332,61.853640000000006,85.78339979166667,28.78989958333333,4321.88,600625.77,799.17
2009-08-26,Well-C1,14.66666,234.1941562962392,171.79793532429332,62.39622097194589,78.75229582887309,36.6663787822449,1466.67,204838.22,658.03
2009-08-27,Well-C1,24.0,232.99292125,162.973735625,70.019185625,82.79555520833334,37.45898708333333,3276.91,463759.06,906.67
2009-08-28,Well-C1,24.0,226.9073314583333,163.43556583333333,63.471765625,85.05598499999999,30.54078270833333,4305.76,599141.97,692.06
2009-08-29,Well-C1,24.0,220.03238354166663,165.96928125,54.06310229166667,86.33233666666666,21.104790416666667,4495.44,632803.85,879.68
2009-08-30,Well-C1,24.0,218.48211,168.757418125,49.724691875,86.538011875,16.423459583333333,4848.34,682081.46,760.43
2009-08-31,Well-C1,16.82498,225.28635124274743,168.7856575029153,56.50069373983208,83.53999811565303,23.66339712904265,3044.04,414569.61,525.03
2009-09-04,Well-C1,3.00834,254.73702503822707,254.73695808934497,6.694888210774049e-05,47.312895558514,31.91450356013616,293.98,39397.99,17.2
2009-09-05,Well-C1,24.0,244.9923839583333,244.9923839583333,0.0,80.33259541666666,32.44595833333333,2247.25,269448.67,8.39
2009-09-06,Well-C1,19.741670000000003,247.9126952085006,247.42267934739056,0.4900158611100277,80.54396060642286,31.17636856175288,1802.88,257772.89,9.06
2009-09-07,Well-C1,19.5,240.8064511267766,163.88813636369937,76.91831476307729,79.38065424873116,45.5051868558912,2262.5,316811.72,13.9
2009-09-08,Well-C1,24.0,239.7423952083333,165.10429770833332,74.6380975,84.04971291666666,42.097957916666665,3644.19,508699.03,860.8
2009-09-09,Well-C1,24.0,232.98648479166667,166.402014375,66.58447041666666,86.51330479166668,33.152793125,4647.72,644186.79,1176.8
2009-09-10,Well-C1,24.0,233.263083125,166.47119458333333,66.79188854166667,87.35255833333332,33.376833958333336,4624.18,641206.13,855.75
2009-09-11,Well-C1,24.0,233.70860604166663,166.67574854166668,67.03285749999999,87.362335625,33.69632520833333,4595.16,635934.87,823.42
2009-09-12,Well-C1,24.0,234.5172608333333,166.57735458333337,67.93990625,87.01865,34.754412708333334,4525.5,627128.48,912.78
2009-09-13,Well-C1,24.0,234.85712666666663,166.96260666666666,67.89452,87.15512791666669,34.73309875,4514.24,627285.29,997.63
2009-09-14,Well-C1,24.0,235.23129854166663,167.364729375,67.86656916666666,87.49827270833332,34.69501854166667,4478.74,625909.59,929.36
2009-09-15,Well-C1,24.0,236.353946875,168.02209645833332,68.33185041666667,87.37643833333334,34.92156729166667,4377.97,615092.3,795.75
2009-09-16,Well-C1,24.0,234.6855627083333,168.47470020833333,66.2108625,87.66252,32.35177541666667,4534.04,635173.29,659.0
2009-09-17,Well-C1,24.0,234.9180039583333,168.701448125,66.21655583333333,87.6926,32.38346770833333,4521.12,633199.36,784.64
2009-09-18,Well-C1,24.0,235.180838125,169.00309145833333,66.17774666666666,87.33423708333332,32.362323333333336,4504.72,631462.0,759.29
2009-09-19,Well-C1,24.0,232.33501666666663,170.49923041666668,61.83578625,86.891435,28.0492225,4804.4,672234.53,871.11
2009-09-20,Well-C1,24.0,223.807033125,173.72869791666668,50.07833520833334,87.94892104166668,16.184861458333334,5644.37,786328.36,783.9
2009-09-21,Well-C1,24.0,223.84438333333333,174.05715791666665,49.78722541666666,86.53825625,15.903996666666664,4867.01,678027.96,799.53
2009-09-22,Well-C1,24.0,224.07912041666663,174.25025479166663,49.828865625,86.36463708333332,15.95753375,4847.95,675426.37,854.26
2009-09-23,Well-C1,24.0,224.30269708333333,174.452151875,49.85054520833334,87.322980625,15.993826041666669,4690.49,654195.94,553.31
2009-09-24,Well-C1,24.0,230.58686479166667,172.80723500000002,57.77962979166666,87.576881875,23.90604291666667,4270.77,597666.97,693.42
2009-09-25,Well-C1,24.0,236.6336858333333,171.40881770833334,65.224868125,87.328124375,31.401913541666666,3899.79,546135.88,733.34
2009-09-26,Well-C1,10.825,236.7398796535797,171.6505380600462,65.08934159353349,88.11628016166281,30.98163048498845,1750.83,245908.83,382.2
2009-10-01,Well-C1,6.175,256.9450174898785,169.7350339271255,87.20998356275305,59.06799234817814,55.30395072874494,429.76,63849.67,137.52
2009-10-02,Well-C1,24.0,241.2416795833333,168.89995583333334,72.34172375,84.658909375,39.01910625,3567.82,502467.62,284.71
2009-10-03,Well-C1,24.0,236.777766875,169.9250375,66.852729375,84.86806854166667,33.01779583333333,3894.67,543524.32,415.53
2009-10-04,Well-C1,24.0,236.61591479166665,169.879223125,66.73669166666667,86.46802208333334,32.869465625,3894.95,546666.03,406.62
2009-10-05,Well-C1,23.15833,237.0385884520905,170.14453671145114,66.89405174063933,86.96566378986309,32.91085535947972,3740.04,522982.65,82.33
2009-10-06,Well-C1,17.925,241.4320133958996,170.70820623656903,70.72380715933055,80.09937606772664,37.18345554256625,2449.2,345958.51,715.61
2009-10-07,Well-C1,24.0,237.36480895833333,170.60325749999998,66.76155145833333,87.12197166666668,32.88387854166667,3802.88,532991.23,333.33
2009-10-08,Well-C1,24.0,238.65061291666663,170.69018,67.96043291666666,86.56067020833332,34.233274791666666,3715.57,520270.28,419.58
2009-10-09,Well-C1,24.0,240.9427364583333,170.575394375,70.36734208333333,86.422924375,36.933592708333336,3536.73,496636.74,506.43
2009-10-10,Well-C1,24.0,236.19362269793183,168.3823963075701,67.81122639036174,83.55670252229545,34.736806791237306,3599.73,504695.35,538.91
2009-10-11,Well-C1,24.0,239.867001875,171.2926597916667,68.57434208333333,86.873020625,35.04015354166667,3580.92,501628.24,575.5
2009-10-12,Well-C1,24.0,239.75694583333333,171.51134708333333,68.24559875,87.68273458333331,34.73532625,3585.75,501596.04,626.31
2009-10-13,Well-C1,21.5,241.8567884995768,171.97180493617677,69.8849835634,85.2959021515814,36.52621910191163,2731.31,381468.81,1790.49
2009-10-14,Well-C1,24.0,239.35390104166663,171.52865541666668,67.825245625,85.35748520833333,34.41694125,3477.84,489328.58,792.97
2009-10-15,Well-C1,23.16667,244.30483911700296,172.00903010018703,72.29580901681597,84.25991869803471,38.61080357604697,2601.89,378527.11,2326.19
2009-10-16,Well-C1,24.0,235.643680625,171.83808958333333,63.80559104166666,87.40480708333334,29.75027583333333,3837.87,532674.89,693.95
2009-10-17,Well-C1,6.64352,235.7175297639805,176.06024810931558,59.657281654665006,84.55071214151535,26.870605239511587,1120.11,147799.54,6.6
2009-10-18,Well-C1,19.02314,242.32711760635613,185.48261939248425,56.84449821387194,72.24219091674522,27.550452822939302,2434.52,345844.97,811.65
2009-10-19,Well-C1,24.0,234.775915625,171.30036270833332,63.47555291666666,86.80392333333332,29.45364833333333,3684.3,517428.02,686.29
2009-10-20,Well-C1,24.0,234.900919375,171.37674041666668,63.52417895833333,85.23903375,29.51985145833333,3675.56,514401.52,1315.69
2009-10-21,Well-C1,24.0,234.78496104166663,171.42696979166666,63.35799125,81.98136604166666,29.370519791666663,3675.29,513897.82,1373.07
2009-10-22,Well-C1,24.0,234.90388145833333,171.56327020833334,63.34061125,81.968244375,29.36945729166667,3664.12,513063.65,1258.67
2009-10-23,Well-C1,7.49166,233.75855595043012,172.07767181596603,61.680884134464186,82.59399270255192,27.60409544409384,1238.04,170503.64,418.15
